legacy_url,legacy_title,legacy_kind,legacy_section,legacy_words,legacy_images,our_url,our_title,section,entry_type,record_id,author,date,publication,has_byline_fields,our_images,body_cleaned,reviewed,reviewed_at,state
https://scvhistory.com/scvhistory/lopezrobert1974rainfall.htm,"Nature | Historical Rainfall in SCV, 1769-1970s (from Lopez 1974).",article,scvhistory,667,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/louhenryhoover_adams.htm,"Acton | Mrs. Herbert Hoover Tells of Time in Acton | Meryl Adams",article,scvhistory,2312,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp1501.htm,"LP1501 | Rancho Camulos | Camulos Cemetery Postcard, 1900-1910.",article,scvhistory,413,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp1502.htm,"LP1502 | Mentryville | Interior Damage, Dry Rot, Detritus in Pico Cottage, Felton School, 2015.",article,scvhistory,303,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp1801.htm,"LP1801 | Bouquet Canyon | Photo Gallery: Aftermath of Big Oaks Lodge Fire, 8-12-2018.","photo page",scvhistory,238,12,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp2401.htm,"LP2401 | San Francisquito Canyon | Ruiz Cemetery: Mr. Augustine C. (Gus) LeBrun, 1884-1924",article,scvhistory,337,26,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp2803.htm,"LP2803 | St. Francis Dam Disaster | Santa Paula Flood Damage, 4-8-1928",article,scvhistory,356,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp3301.htm,"LP3301 | Bouquet Canyon | 1933 Bouquet Reservoir, 1930s",article,scvhistory,206,10,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp5401.htm,"LP5401 | Newhall Schools | William S. Hart Junior & Senior High School",article,scvhistory,662,44,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp5402.htm,"LP5402 | Bouquet Canyon | Bouquet Falls, 5-16-1954.",article,scvhistory,187,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp9001.htm,"LP9001 | Unknown | On Wiley's Road",article,scvhistory,304,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_bakersfieldcalif112215.htm,"Lebec-Tejon | Naked Hunter Retrieves Shotgun from (Original) Castaic Lake, 1915.",article,scvhistory,500,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_bakersfieldcalifornian031224.htm,"Law Enforcement | Lancaster Bank Robbers Lead Posse to Newhall; 1 Dead, 1924.",article,scvhistory,641,21,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_bakersfieldcalifornian081225.htm,"Castaic | Jenkins No. 1 Oil Well, 1925.",article,scvhistory,354,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_bakersfieldcalifornian092733.htm,"Saugus Speedway | Hoot Gibson Says He Has No Assets | AP 9-27-1933.",article,scvhistory,351,10,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_elpasoherald100201.htm,"Fort Tejon | Marked in Bark: Peter Lebeck's Curious Epitaph.",article,scvhistory,1293,26,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_eurekatimesstandard092154.htm,"C-46 Cargo Plane Crashes at Saugus Drunk Farm; Civil Air Patrol Chaplains Parachute to Safety (1954).",article,scvhistory,557,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_fremontargus120167.htm,"Aircraft Down | Nightclub Performer, 2 Others Killed in Plane Crash at (the Real) Magic Mountain, 1967.",article,scvhistory,808,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_fresnobee040937.htm,"Aircraft Down | 2 Killed in Crash of Light Plane on Ridge Route, 4-9-1937.",article,scvhistory,628,5,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_helenaindependentrecord032728.htm,"St. Francis Dam Disaster | Coroner's Inquest in the News: Witnesses Report Leaks, 1928.",article,scvhistory,634,4,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald060490school.htm,"First Newhall School Burns Down | News reports 1890.",article,scvhistory,245,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald060881.htm,"Obituaries | Accidental Death of Frank M. Lyon, Age 6, Son of Sanford & Annie Lyon, 6-7-1881.",article,scvhistory,385,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald061586.htm,"Lang | Advertisement for John Lang's Sulphur Springs Hotel, 1886.",article,scvhistory,358,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald081095.htm,"Castaic Range War | Suen vs. Aceda: One Jenkins Ranch Hand Murders Another, 1895.",article,scvhistory,912,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald081588langstation.htm,"Lang | SP Lang Station Burns Down, 1888.",article,scvhistory,1430,12,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald101286.htm,"Lang | Sale of John Lang's Ranch, 1886-1889.",article,scvhistory,1100,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald101891.htm,"Obituaries | Vintner Calmero Giovanoni Drowned in Vat of Wine, October 1891",article,scvhistory,358,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_laherald102488.htm,"Newhall | Southern Hotel Burns Down, 10-23-1888.",article,scvhistory,749,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_lat031754.htm,"Obituaries | Arthur Charles Mentry, Son of Oilman Alex Mentry, d. 1954.",article,scvhistory,280,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_modestobee010637.htm,"Aircraft Down | United Flight 34: Probe Fails to Reveal Cause of Plane Crash, 1-6-1937 (Incident 12-27-1936).",article,scvhistory,671,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_modestobeenewsherald112027.htm,"Lebec | Legend of Indian Massacre at Castaic Lake.",article,scvhistory,544,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_morningoregonian032575.htm,"Tiburcio Vasquez | The Last Hours of Vasquez, March 1875.",article,scvhistory,1532,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_oaklandtrib110418.htm,"Pico Canyon | Writer Links Y. Del Valle to Perea's Pico Canyon Oil Discovery.",article,scvhistory,768,27,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_oxnardcourier111716.htm,"Camulos | Ventura County to Pave Road Through Rancho Camulos (Future SR-126).",article,scvhistory,433,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_oxnardpresscourier061119.htm,"Del Valle Estate | Filing of Probate Petition, Death of Juventino Del Valle, 1919.",article,scvhistory,416,27,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_oxnardpresscourier092657.htm,"Rancho Camulos | Peter Rubel, 22, Killed in Game of Russian Roulette, 1957",article,scvhistory,1379,25,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sanberdocountysun011937.htm,"Uranium in Newhall Hills Posited as Cause of 2 Plane Crashes, 1-19-1937.",article,scvhistory,756,22,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sanmateotimes051838.htm,"Agua Dulce | 9 Bodies Found in Wreck of Lost Lockheed Plane, 5-16-1938.",article,scvhistory,1506,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sanmateotimes091848.htm,"Aircraft Down | 4 Including Movie Jeweler, Cartoonist Killed in Plane Crash at Newhall Airport, 1948.",article,scvhistory,2524,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sbcountysun081022.htm,"Film-Arts | Separation of Mr. & Mrs. William S. Hart, 1922-23.",article,scvhistory,2353,34,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sfchronicle052597.htm,"Fallen Officers | McCoy Pyle Murder: Covetous Fillmore Man Fakes Robbery to Kill Popular Constable, 1897.",article,scvhistory,1279,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sfchronicle062312.htm,"People | Book Review: Edward Fitzgerald Beale/Path of Empire (Bonsal 1912).",article,scvhistory,2062,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sfchronicle120118.htm,"Pico Canyon | Motorists Visit Site Where First Oil Well Was Drilled | S.F. Chronicle 1918.",article,scvhistory,973,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_sg19800824bigoaks.htm,"Bouquet Canyon | New Owner for Big Oaks Lodge (1980): Dee White.",article,scvhistory,653,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_signal011426.htm,"SCV Health Care | Newhall Community Hospital Moves to 6th & Spruce Streets, 1926.",article,scvhistory,867,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_valleynews020565.htm,"Whitney Canyon | Valley News Carrier Outing to Circle K Ranch, 1965.",article,scvhistory,580,5,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lp_wichitadailyeagle121616.htm,"Law Enforcement | Trouble With Wobblies at Newhall and Saugus, 1916.",article,scvhistory,1703,27,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/ls1901.htm,"LS1901 | Agencies-Organizations | Photo Gallery: 2019 Soroptimist Wine Affair, 3-24-2019.","photo page",scvhistory,766,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/ls20190503mwoty.htm,"People | Photo Gallery: 2019 SCV Man and Woman of the Year Event, 5-3-2019.","photo page",scvhistory,195,4,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lt0101.htm,"TL0101 | Tataviam Culture | Descendants of Chief Frances and Fred Cooke Gather at Ruiz Cemetery, 2001",article,scvhistory,524,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lt4601.htm,"LT4601 | Tataviam Culture | Ernestine (Tina) Cooke, Newhall Fourth of July Parade, ~1946",article,scvhistory,322,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lt5201.htm,"LT5201 | Tataviam Culture | Sisters Ernestine, Susan & Belen Cooke in Snow on Ridge Route, 1951-52",article,scvhistory,315,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/luckytexan_langstation.htm,"Lang | Clip: John Wayne at Lang Station in 'The Lucky Texan' (1934)",article,scvhistory,1569,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw0060.htm,"LW0060 | Castaic | Scallop Shell Fossils",article,scvhistory,244,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw0070.htm,"LW0070 | Castaic | Fish Canyon Bedrock Mortars & Cupules",article,scvhistory,563,42,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw0071.htm,"Santa Clarita Valley History In Pictures - LW0071",article,scvhistory,207,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw021704.htm,"People | Ramon Perea: A Forgotten Name at Pico.",article,scvhistory,1764,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw022002a.htm,"Santa Clarita Valley History In Pictures - LW022002a",article,scvhistory,203,4,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw030597.htm,"Canyon Country | Story of Sulphur Springs School",article,scvhistory,1087,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw031106a.htm,"Tataviam Culture | Native American Reburial at Anaverde Site (DNA Link), 3-11-2006.",article,scvhistory,816,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw032402a.htm,"Santa Clarita Valley History In Pictures - LW032402a",article,scvhistory,298,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw050601.htm,"Santa Clarita Valley History In Pictures - LW050601",article,scvhistory,217,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw052106a.htm,"Santa Clarita Valley History In Pictures - LW052106a",article,scvhistory,192,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw060502a.htm,"LW060502a | San Francisquito | Ruiz Cemetery on Fire, 2002",article,scvhistory,347,32,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw081501.htm,"Santa Clarita Valley History In Pictures - LW081501",article,scvhistory,357,4,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw100604.htm,"Early California | Have We Sucked the Life Out of Our River?",article,scvhistory,1801,12,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw102307a.htm,"LW102307a | Mojave Desert | Abandoned Tropico Gold Camp, Rosamond",article,scvhistory,664,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw1401.htm,"William S. Hart | 'Range Rider of the Yellowstone' Monument, Billings, Mont. (Photos 2014).",article,scvhistory,1914,47,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw1901.htm,"LW1901 | Newhall | Laemmle Theatres Under Construction, 2019.",article,scvhistory,576,13,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw1917.htm,"Lw1917 | William S. Hart | Hart Promotes Liberty Loan Program (WWI War Bonds)",article,scvhistory,746,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2001.htm,"LW2001 | Film-Arts | William S. Hart",article,scvhistory,1255,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2002.htm,"LW2002 | Agua Dulce | Callahan's Old West Good Luck Charm.",article,scvhistory,699,28,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2003.htm,"LW2003 | Film-Arts | William S. Hart",article,scvhistory,1255,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2004.htm,"LW2004 | Canyon Country | Solemint Store, 1940s",article,scvhistory,243,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2005.htm,"LW2005 | Film-Arts | William S. Hart",article,scvhistory,1255,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2006.htm,"LW2006 | Rancho Camulos | Postcard: Ramona's Home, Century Plant in Bloom, Mid-1910s.",article,scvhistory,445,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2007.htm,"LW2007 | Film-Arts | William S. Hart: French Monotone Postcard.",article,scvhistory,1284,42,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2008.htm,"Santa Clarita Valley History In Pictures - LW2008",article,scvhistory,626,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2009.htm,"Santa Clarita Valley History In Pictures - LW2009",article,scvhistory,631,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2010.htm,"Santa Clarita Valley History In Pictures - LW2010",article,scvhistory,630,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2011.htm,"LW2011 | Film-Arts | William S. Hart",article,scvhistory,1261,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2012.htm,,other,scvhistory,0,0,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2013.htm,"Santa Clarita Valley History In Pictures - LW2013",article,scvhistory,628,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2014.htm,"LW2014 | Film-Arts | William S. Hart",article,scvhistory,1266,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2015.htm,"LW2015 | William S. Hart | 'Return of Draw Egan' 1916 Magic Lantern Slide",article,scvhistory,1172,43,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2016.htm,"LW2016 | Film-Arts | William S. Hart: German Arcade Card",article,scvhistory,1276,41,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2017.htm,"Santa Clarita Valley History In Pictures - LW2017",article,scvhistory,630,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2018.htm,"LW2018 | Mojave Desert | Mule Team Hauling Borax.",article,scvhistory,275,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2020.htm,"LW2020 | Newhall | Newhall Auto Tunnel, South Portal, Souvenir Postcards, 1920s-1930s.",article,scvhistory,480,21,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2021.htm,"LW2021 | Ridge Route | Grapevine Grade, Postcard 1920s.",article,scvhistory,1050,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2022.htm,"LW2022 | Rancho Camulos | Postcard: Chapel Altar",article,scvhistory,220,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2023.htm,"Santa Clarita Valley History In Pictures - LW2023",article,scvhistory,160,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2024.htm,"LW2024 | William S. Hart | Hart and the 10 Millionth Ford Model T, 1924.",article,scvhistory,2026,49,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2025.htm,"LW2025 | Ridge Route | U.S. Highway 99",article,scvhistory,659,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2026.htm,"LW2026 | Rancho Castec | Castaic Valley and Lake",article,scvhistory,727,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2027.htm,"Lw2027 | Film-Arts | Tom Mix in 'The Man Within' (1916)",article,scvhistory,736,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2029.htm,"LW2029 | Lebec | Hotel Lebec on the Ridge Route, ~1920s-1930s.",article,scvhistory,608,39,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2030.htm,"LW2030 | Film-Arts | Tom Mix & Tony",article,scvhistory,662,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2032.htm,"LW2032 | Ridge Route | Sandberg's Summit Hotel.",article,scvhistory,1081,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2033.htm,"LW2033 | Film-Arts | Tom Mix Arcade Card, 1920s",article,scvhistory,663,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2034.htm,"LW2034 | Film-Arts | Harry Carey Sr. in 'Burning Bridges' (1928)",article,scvhistory,789,27,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2035.htm,"LW2035 | Saugus | 1932 Hoot Gibson Ranch Rodeo Ticket",article,scvhistory,784,10,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2036.htm,"Santa Clarita Valley History In Pictures - LW2036",article,scvhistory,1106,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2037.htm,"LW2037 | Rancho Camulos | Postcard: Home of Ramona",article,scvhistory,288,24,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2038.htm,"LW2038 | Film-Arts | Hoot Gibson: The Mounted Stranger, 1930",article,scvhistory,652,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2039.htm,"Santa Clarita Valley History In Pictures - LW2039",article,scvhistory,1105,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2040.htm,"LW2040 | Film-Arts | Tom Mix Western Comic, 1948",article,scvhistory,663,33,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2041.htm,"Santa Clarita Valley History In Pictures - LW2041",article,scvhistory,625,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2042.htm,"LW2382a | Agua Dulce | Vasquez Rocks, 1941.",article,scvhistory,626,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2047.htm,"Santa Clarita Valley History In Pictures - LW2047",article,scvhistory,159,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2048.htm,"Santa Clarita Valley History In Pictures - LW2048",article,scvhistory,159,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2049.htm,"Santa Clarita Valley History In Pictures - LW2049",article,scvhistory,159,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2053.htm,"Santa Clarita Valley History In Pictures - LW2050",article,scvhistory,453,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2054.htm,"LW2054 | People | William Mulholland, St. Francis Dam Builder",article,scvhistory,794,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2055.htm,"LW2055 | St. Francis Dam | Mulholland & Van Norman Inspect Failure",article,scvhistory,844,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2056.htm,"LW2056 | Acton | Acton Post Office: 75th Anniversary Cover, 1962.",article,scvhistory,570,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2057a.htm,"LW2057 | Lang | Commemorative Plate: Lang Station Golden Spike 120th Anniversary 1996.",article,scvhistory,369,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2062.htm,"LW2062 | Melody Ranch | Owners Paul, Renaud, Andre Veluzat, 1997",article,scvhistory,406,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2065.htm,"Santa Clarita Valley History In Pictures - LW2065",article,scvhistory,315,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2067.htm,"LW2067 | Film-Arts | Gene Autry in 'Tumbling Tumbleweeds,' Republic 1935.",article,scvhistory,572,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2068.htm,"LW2068 | William S. Hart | Hart & Robert Taylor with Billy The Kid Gun",article,scvhistory,4318,63,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2069.htm,"LW2069 | People | Major Gen. John C. Fremont.",article,scvhistory,798,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2070.htm,"LW2070 | William S. Hart | Hart & Enid Markey",article,scvhistory,1219,43,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2071.htm,"LW2071 | Harry Carey Ranch | Indian Performers at Carey Ranch",article,scvhistory,844,32,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2073.htm,"LW2073 | Rancho Camulos | Postcard: Sheep Shearing at Camulos",article,scvhistory,206,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2075a.htm,"LW2075a | Magic Mountain | Community Preview Night Ticket, 5/27/1971.",article,scvhistory,2261,34,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2077.htm,"LW2077 | San Francisquito Canyon | Newhall Cowboys Place Marker at Ruiz Cemetery, 1928",article,scvhistory,444,7,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2078.htm,"LW2078 | Film-Arts | Gunning for Justice, Monogram 1948",article,scvhistory,398,15,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2079.htm,"LW2079 | Film-Arts | Outlaw Trail, Monogram 1944.",article,scvhistory,516,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2080.htm,"LW2080 | Rancho Camulos | 'Ramona Waltz' Sheet Music, with Ukulele & Banjo Uke, 1928.",article,scvhistory,498,23,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2081.htm,"LW2081 | St. Francis Dam Disaster | St. Francis Dam Under Construction 1924-1926.",article,scvhistory,309,14,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2083.htm,"LW2083 | Lebec | Charles Lindbergh Goes Gliding, Popular Mechanics 1930 (Photo Index).",index,scvhistory,371,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2084.htm,"LW2084 | Rancho Camulos | Postcard: Garden at Ramona's Home",article,scvhistory,206,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2085.htm,"LW2085 | Rancho Camulos | Postcard: Home of Ramona: Upper Porch",article,scvhistory,275,19,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2087.htm,"LW2087 | Harry Carey Ranch | Postcard, Ranch & Trading Post, 1920s.",article,scvhistory,1071,26,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2088a.htm,"LW2088a | Film-Arts | Harry Carey Sr. Fan Reply Card, Pre-1928",article,scvhistory,896,30,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2089.htm,"LW2089 | SCV Exonumia | 5c Trade Token, Placeritos Ranch",article,scvhistory,1175,32,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2092.htm,"LW2092 | Newhall-Schools | Henry Mayo Newhall Auditorium at Hart High",article,scvhistory,614,44,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2093.htm,"LW2093 | Canyon Country | Solemint Store, 1950s-1970s",article,scvhistory,406,16,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2094.htm,"Santa Clarita Valley History In Pictures - LW2094",article,scvhistory,193,3,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2096.htm,"LW2096 | Saugus Speedway | 2 Tickets to Hoot Gibson Golden State Ranch Rodeo, 4-28-1935.",article,scvhistory,810,8,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2097.htm,"LW2097 | Melody Ranch | Hoot Gibson, Ken Maynard, Bob Steele Co-Star in ''Death Valley Rangers'' (Monogram 1943).",article,scvhistory,369,17,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2098a.htm,"LW2098a | Film | Capt. Kirk vs. The Gorn at Vasquez Rocks",article,scvhistory,650,31,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2099a.htm,"LW2099 | Film-Arts | Screenshots: Charlie Chaplin in 'The Pilgrim,' SPRR Saugus Depot, 1923.",article,scvhistory,342,6,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2100.htm,"LW2100 | St. Francis Dam Tour, 3-11-2001.",article,scvhistory,256,11,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2100a.htm,"LW2100a | San Francisquito | St. Francis Dam: Wing Dike Ruins",article,scvhistory,213,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2100c.htm,"LW2100c | San Francisquito | St. Francis Dam: Ruins at Base",article,scvhistory,218,9,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2101.htm,"LW2101 | Acton | Blum Ranch Index",index,scvhistory,253,20,,,,,,,,,,,,no,,"no record"
https://scvhistory.com/scvhistory/lw2102.htm,"LW2102 | Downtown Newhall Walk of Western Stars.",article,scvhistory,820,11,https://scvhistory.ddev.site/groups/walk-of-western-stars-inductees,"Walk of Western Stars Inductees",groups,group,950,,,,no,0,yes,no,,"imported, unchecked"
https://scvhistory.com/scvhistory/lw2103.htm,"Santa Clarita Valley History In Pictures - LW2103",article,scvhistory,251,6,,,,,,,,,,,,no,,"no record"
